name,position,team,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,In_DreamTeam
Emile Smith Rowe,MID,Arsenal,0,0,7,0,11.9,21,311,1,0,3.9,3.4,2022-04-09T14:00:00Z,61,4,0,0,0,0,32,0,975422,2,1,24,2,-7133,18937,26070,57,TRUE,0,32,0
Christian Nørgaard,MID,Brentford,0,0,11,1,3.1,77,313,0,0,1.4,10.4,2022-04-10T13:00:00Z,90,19,0,0,0,0,32,0,50928,0,2,0,3,-670,304,974,50,TRUE,0,32,0
Rodrigo Moreno,FWD,Leeds,0,3,33,1,4.3,187,320,0,1,5.8,33.8,2022-04-09T14:00:00Z,90,18,0,0,0,0,32,0,181538,3,0,20,9,8456,17372,8916,62,FALSE,0,32,0
Emmanuel Dennis,FWD,Watford,0,0,4,0,16.7,450,320,2,0,3.1,11.8,2022-04-09T14:00:00Z,51,10,0,0,0,0,32,0,2571385,3,0,2,1,-39381,51513,90894,59,TRUE,0,32,0
Dejan Kulusevski,MID,Spurs,1,1,35,1,12.8,701,312,0,1,8.7,51.4,2022-04-09T16:30:00Z,83,2,0,0,0,0,32,0,1140565,4,0,23,12,7714,63128,55414,63,FALSE,0,32,0
Miguel Almirón,MID,Newcastle,0,0,4,1,11.8,308,317,0,0,4.3,1,2022-04-08T19:00:00Z,77,20,0,0,0,0,32,0,18485,0,1,30,3,4,173,169,50,TRUE,0,32,0
Nathaniel Clyne,DEF,Crystal Palace,0,0,13,0,11,493,315,2,0,2.8,16.8,2022-04-10T13:00:00Z,90,9,0,0,0,0,32,0,15247,1,2,0,1,3943,4248,305,43,FALSE,0,32,0
Ben Davies,DEF,Spurs,0,0,22,1,0.9,364,312,0,0,1,6.8,2022-04-09T16:30:00Z,90,2,0,0,0,0,32,0,169733,4,0,2,6,9481,13436,3955,44,FALSE,0,32,0
Dimitris Giannoulis,DEF,Norwich,0,0,24,1,11.9,457,318,0,0,2.7,14.8,2022-04-10T13:00:00Z,83,5,0,0,0,0,32,0,5552,0,2,0,6,72,129,57,44,TRUE,0,32,0
Stuart Dallas,MID,Leeds,0,0,21,1,30.8,188,320,0,0,5.4,23.4,2022-04-09T14:00:00Z,90,18,0,0,0,0,32,0,267545,3,0,0,3,-1868,717,2585,49,FALSE,0,32,0
Jonathan Castro Otto,DEF,Wolves,0,0,8,0,2.5,433,317,1,0,2.8,17.2,2022-04-08T19:00:00Z,90,14,0,0,0,0,32,0,45815,0,1,8,2,22767,24027,1260,45,FALSE,0,32,0
Vicente Guaita,GK,Crystal Palace,0,0,12,0,0,146,315,2,0,1.1,11.2,2022-04-10T13:00:00Z,90,9,0,0,0,0,32,1,546699,1,2,0,1,13604,18169,4565,46,FALSE,0,32,0
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,0,0,0,6.2,26,311,2,0,8.7,6,2022-04-09T14:00:00Z,73,4,0,0,0,0,32,0,374093,2,1,75,2,-7415,19742,27157,53,TRUE,0,32,0
David de Gea,GK,Man Utd,0,0,12,0,0,270,314,1,0,1.1,11.2,2022-04-09T11:30:00Z,90,8,0,0,0,0,32,2,965394,0,1,0,2,-96,18153,18249,51,FALSE,0,32,0
Rodrigo Bentancur,MID,Spurs,0,0,9,1,2.6,702,312,0,0,1.8,15.6,2022-04-09T16:30:00Z,90,2,0,0,0,0,32,0,6540,4,0,0,3,-163,877,1040,49,FALSE,0,32,0
Lewis Dunk,DEF,Brighton,0,0,12,0,10.2,59,311,1,0,5.4,26.4,2022-04-09T14:00:00Z,90,1,0,0,0,0,32,0,194152,2,1,17,2,-1044,2195,3239,48,FALSE,0,32,0
Youri Tielemans,MID,Leicester,0,0,3,0,2.5,210,315,1,0,3.2,10,2022-04-10T13:00:00Z,90,7,0,0,0,0,32,0,321621,1,2,19,2,-3795,4079,7874,64,TRUE,0,32,0
Jordan Henderson,MID,Liverpool,0,0,10,0,5.3,222,316,2,0,1,3.4,2022-04-10T15:30:00Z,77,12,0,0,0,0,32,0,161320,2,2,1,2,-3561,2301,5862,49,FALSE,0,32,0
Ibrahima Diallo,MID,Southampton,0,0,4,0,0.8,349,319,2,0,0.5,2.6,2022-04-09T14:00:00Z,45,6,0,0,0,0,32,0,13377,6,0,2,1,-17,196,213,45,TRUE,0,32,0
Charlie Taylor,DEF,Burnley,0,0,14,0,17.5,113,318,2,0,3.8,20.6,2022-04-10T13:00:00Z,90,15,0,0,0,0,32,0,41298,0,2,0,0,10283,10997,714,44,FALSE,1,32,0
N'Golo Kanté,MID,Chelsea,1,0,15,1,18.5,130,319,0,0,5.6,20,2022-04-09T14:00:00Z,90,16,0,0,0,0,32,0,224302,6,0,17,6,918,3190,2272,49,FALSE,0,32,0
Fabian Schär,DEF,Newcastle,0,0,24,1,11.1,305,317,0,0,3.5,16,2022-04-08T19:00:00Z,90,20,0,0,0,0,32,0,219889,0,1,8,5,73492,77175,3683,43,TRUE,1,32,0
Jean-Philippe Mateta,FWD,Crystal Palace,0,0,2,0,0.7,159,315,2,0,3.7,9,2022-04-10T13:00:00Z,90,9,0,0,0,0,32,0,201403,1,2,27,2,118203,121779,3576,53,FALSE,0,32,0
Hugo Lloris,GK,Spurs,0,2,37,1,0,353,312,0,0,5,50.4,2022-04-09T16:30:00Z,90,2,0,0,0,0,32,8,717597,4,0,0,10,-4895,6745,11640,54,FALSE,0,32,0
Raheem Sterling,MID,Man City,0,0,0,0,11.5,255,316,2,0,4,3.2,2022-04-10T15:30:00Z,74,11,0,0,0,0,32,0,219178,2,2,25,2,703,7789,7086,105,TRUE,0,32,0
Pascal Groß,MID,Brighton,0,0,2,0,15.5,55,311,1,0,2.1,5.4,2022-04-09T14:00:00Z,90,1,0,0,0,0,32,0,22597,2,1,0,1,-245,169,414,57,FALSE,1,32,0
Cédric Soares,DEF,Arsenal,0,0,20,0,51.7,5,311,2,0,8.2,21.8,2022-04-09T14:00:00Z,90,4,0,0,0,0,32,0,37142,2,1,8,1,8451,9603,1152,42,TRUE,0,32,0
Moussa Sissoko,MID,Watford,0,0,-2,0,14.8,354,320,3,0,6.9,14.8,2022-04-09T14:00:00Z,90,10,0,0,0,0,32,0,211164,3,0,39,1,1061,6964,5903,44,TRUE,1,32,0
Sadio Mané,MID,Liverpool,0,0,21,0,12.7,230,316,2,1,7,36.4,2022-04-10T15:30:00Z,83,12,0,0,0,0,32,0,300490,2,2,21,7,-29059,4896,33955,117,FALSE,0,32,1
Mason Mount,MID,Chelsea,1,3,65,1,13.7,138,319,0,2,16.9,95.8,2022-04-09T14:00:00Z,68,16,0,0,0,0,32,0,1248888,6,0,59,19,-40862,20821,61683,75,FALSE,0,32,0
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,19,0,38.7,50,312,4,0,6.6,27.4,2022-04-09T16:30:00Z,90,17,0,0,0,0,32,0,159315,4,0,0,2,-4374,2684,7058,44,TRUE,0,32,0
Alexandre Lacazette,FWD,Arsenal,0,0,5,0,12.1,6,311,2,0,2.1,4.4,2022-04-09T14:00:00Z,90,4,0,0,0,0,32,0,769223,2,1,4,2,-5656,44912,50568,84,TRUE,0,32,0
Harry Maguire,DEF,Man Utd,0,0,17,0,13.2,273,314,1,0,8.6,23,2022-04-09T11:30:00Z,90,8,0,0,0,0,32,0,418805,0,1,50,2,5817,8830,3013,54,FALSE,0,32,0
Fraser Forster,GK,Southampton,0,0,24,0,0,333,319,6,0,6.5,64.6,2022-04-09T14:00:00Z,90,6,0,0,0,0,32,8,112917,6,0,0,1,-37,2492,2529,44,TRUE,0,32,1
Bukayo Saka,MID,Arsenal,0,0,11,0,62.1,22,311,2,0,12.8,12,2022-04-09T14:00:00Z,90,4,0,0,0,0,32,0,3027730,2,1,54,1,42826,97702,54876,68,TRUE,1,32,0
Luke Ayling,DEF,Leeds,0,0,19,1,14.7,185,320,0,0,4.4,20.4,2022-04-09T14:00:00Z,90,18,0,0,0,0,32,0,264076,3,0,9,6,1884,5051,3167,43,FALSE,0,32,0
Ollie Watkins,FWD,Aston Villa,0,0,5,0,12.1,40,312,4,0,5.9,7.8,2022-04-09T16:30:00Z,90,17,0,0,0,0,32,0,815595,4,0,39,2,-19190,25003,44193,75,TRUE,0,32,0
Craig Dawson,DEF,West Ham,0,0,15,0,1.6,414,313,2,0,2.1,17.4,2022-04-10T13:00:00Z,90,3,0,0,0,0,32,0,104069,0,2,2,1,-579,3679,4258,49,FALSE,0,32,0
Aaron Ramsdale,GK,Arsenal,0,0,10,0,0,559,311,2,0,1.3,12.8,2022-04-09T14:00:00Z,90,4,0,0,0,0,32,1,1743585,2,1,0,1,21660,50160,28500,51,TRUE,0,32,0
Francisco Femenía Far,DEF,Watford,0,0,14,0,20.8,382,320,3,0,3.2,9.2,2022-04-09T14:00:00Z,90,10,0,0,0,0,32,0,11951,3,0,2,1,367,766,399,43,TRUE,0,32,0
Michail Antonio,FWD,West Ham,0,0,-2,0,7,413,313,2,0,0.5,0,2022-04-10T13:00:00Z,65,3,0,0,0,0,32,0,2716476,0,2,2,1,14539,64191,49652,75,FALSE,1,32,0
Michael Keane,DEF,Everton,0,0,23,1,0.3,169,314,0,0,2.7,20.6,2022-04-09T11:30:00Z,90,13,0,0,0,0,32,0,209952,0,1,6,6,-14906,916,15822,47,TRUE,0,32,0
Robert Sánchez,GK,Brighton,0,0,11,0,0,69,311,1,0,2,20.2,2022-04-09T14:00:00Z,90,1,0,0,0,0,32,3,1450070,2,1,0,2,-15284,7651,22935,46,FALSE,1,32,0
Jeffrey Schlupp,MID,Crystal Palace,0,0,14,0,24.2,155,315,2,0,8.1,21.2,2022-04-10T13:00:00Z,90,9,0,0,0,0,32,0,6955,1,2,36,2,27,343,316,54,FALSE,0,32,0
Yoane Wissa,MID,Brentford,0,0,6,1,12.3,524,313,0,0,2.1,3,2022-04-10T13:00:00Z,90,19,0,0,0,0,32,0,7340,0,2,6,3,631,865,234,57,TRUE,0,32,0
Pierre Lees-Melou,MID,Norwich,0,0,24,1,22.4,471,318,0,1,7.7,35.8,2022-04-10T13:00:00Z,68,5,0,0,0,0,32,0,5127,0,2,19,7,63,170,107,48,TRUE,1,32,0
Fabio Silva,FWD,Wolves,0,0,-1,0,0.9,445,317,1,0,2.3,0,2022-04-08T19:00:00Z,90,14,0,0,0,0,32,0,43341,0,1,23,2,4476,5546,1070,56,FALSE,0,32,0
Martin Dubravka,GK,Newcastle,0,1,25,1,0,295,317,0,0,1.3,12.8,2022-04-08T19:00:00Z,90,20,0,0,0,0,32,2,238680,0,1,0,7,3980,9117,5137,44,TRUE,0,32,0
Anthony Gordon,MID,Everton,0,3,29,1,28.8,503,314,0,1,10.1,43.2,2022-04-09T11:30:00Z,90,13,0,0,0,0,32,0,244347,0,1,29,10,-25807,7031,32838,46,TRUE,1,32,0
Imrân Louza,MID,Watford,0,0,5,0,5.9,403,320,3,0,2,10.6,2022-04-09T14:00:00Z,90,10,0,0,0,0,32,0,2759,3,0,3,1,-14,37,51,52,TRUE,1,32,0
Andrew Robertson,DEF,Liverpool,0,0,6,0,9.6,234,316,2,0,2.4,10.4,2022-04-10T15:30:00Z,90,12,0,0,0,0,32,0,1002287,2,2,4,0,-25486,22884,48370,73,FALSE,1,32,0
Bruno Miguel Borges Fernandes,MID,Man Utd,0,0,21,0,36.5,277,314,1,0,7.3,14.8,2022-04-09T11:30:00Z,90,8,0,0,0,0,32,0,1398950,0,1,22,2,58051,70615,12564,116,FALSE,0,32,0
Matt Targett,DEF,Newcastle,0,0,19,1,9.4,39,317,0,0,2.8,11,2022-04-08T19:00:00Z,90,20,0,0,0,0,32,0,221808,0,1,8,6,7054,11799,4745,47,TRUE,0,32,0
Richarlison de Andrade,FWD,Everton,0,0,5,1,2.6,180,314,0,0,4.3,24.6,2022-04-09T11:30:00Z,90,13,0,0,0,0,32,0,561051,0,1,16,2,-8997,26731,35728,75,TRUE,0,32,0
Mohamed Elyounoussi,MID,Southampton,0,0,3,0,11.2,517,319,6,0,2,6.8,2022-04-09T14:00:00Z,90,6,0,0,0,0,32,0,19898,6,0,2,2,-474,1312,1786,54,TRUE,0,32,0
Jordan Pickford,GK,Everton,0,3,29,1,10,170,314,0,0,4.2,32.4,2022-04-09T11:30:00Z,90,13,0,0,0,0,32,4,414613,0,1,0,9,-11385,1963,13348,49,TRUE,1,32,0
James Tarkowski,DEF,Burnley,0,0,12,0,0.5,98,318,2,0,3,29.8,2022-04-10T13:00:00Z,90,15,0,0,0,0,32,0,146773,0,2,0,1,14555,18441,3886,49,FALSE,0,32,0
Emil Krafth,DEF,Newcastle,0,0,21,1,1.2,303,317,0,0,1.5,14,2022-04-08T19:00:00Z,90,20,0,0,0,0,32,0,5985,0,1,0,6,9,141,132,43,TRUE,0,32,0
Matthew Lowton,DEF,Burnley,0,0,12,0,27.4,110,318,2,0,6.1,19.6,2022-04-10T13:00:00Z,90,15,0,0,0,0,32,0,108115,0,2,14,1,-2112,1556,3668,44,FALSE,0,32,0
Kristoffer Ajer,DEF,Brentford,0,0,20,1,1.6,483,313,0,0,3.3,9.4,2022-04-10T13:00:00Z,82,19,0,0,0,0,32,0,57384,0,2,22,6,-445,872,1317,44,TRUE,0,32,0
Stuart Armstrong,MID,Southampton,0,0,15,0,14.6,339,319,6,0,4.1,16.4,2022-04-09T14:00:00Z,90,6,0,0,0,0,32,0,20474,6,0,10,2,-1505,412,1917,58,TRUE,0,32,0
Vladimir Coufal,DEF,West Ham,0,0,19,0,18.4,418,313,2,0,4.2,24,2022-04-10T13:00:00Z,90,3,0,0,0,0,32,0,283022,0,2,0,1,-1024,1039,2063,47,FALSE,0,32,0
Virgil van Dijk,DEF,Liverpool,0,0,9,0,0.6,229,316,2,0,2.3,22.6,2022-04-10T15:30:00Z,90,12,0,0,0,0,32,0,1812064,2,2,0,0,-15705,17314,33019,68,FALSE,1,32,0
Declan Rice,MID,West Ham,0,0,15,0,4,421,313,2,0,3.5,21.2,2022-04-10T13:00:00Z,90,3,0,0,0,0,32,0,394505,0,2,10,2,2,4734,4732,50,FALSE,0,32,0
Andreas Christensen,DEF,Chelsea,0,0,31,1,12.2,133,319,0,0,3.9,26.6,2022-04-09T14:00:00Z,90,16,0,0,0,0,32,0,129428,6,0,0,6,-577,691,1268,46,FALSE,0,32,0
Pierre-Emile Højbjerg,MID,Spurs,0,0,13,1,2.8,365,312,0,0,4.3,16,2022-04-09T16:30:00Z,90,2,0,0,0,0,32,0,251500,4,0,24,2,-8476,2969,11445,48,FALSE,1,32,0
Nampalys Mendy,MID,Leicester,0,0,14,0,1.8,203,315,1,0,0.7,5.6,2022-04-10T13:00:00Z,90,7,0,0,0,0,32,0,102371,1,2,0,2,1119,3812,2693,43,TRUE,0,32,0
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0,6,0,14.8,579,314,1,0,6.2,5.8,2022-04-09T11:30:00Z,90,8,0,0,0,0,32,0,1686640,0,1,41,1,-9251,30135,39386,122,FALSE,1,32,1
Mateo Kovacic,MID,Chelsea,0,0,19,1,31.2,125,319,0,0,6.4,33.2,2022-04-09T14:00:00Z,90,16,0,0,0,0,32,0,174178,6,0,0,3,-2423,1268,3691,50,FALSE,0,32,0
Matthew Cash,DEF,Aston Villa,0,0,14,0,2.8,44,312,4,0,4.3,16.4,2022-04-09T16:30:00Z,90,17,0,0,0,0,32,0,829707,4,0,24,0,-33571,21818,55389,53,TRUE,0,32,0
Thiago Emiliano da Silva,DEF,Chelsea,0,0,26,1,0.8,121,319,0,0,1.9,18,2022-04-09T14:00:00Z,62,16,0,0,0,0,32,0,699453,6,0,0,6,-27511,10275,37786,57,FALSE,0,32,0
James Maddison,MID,Leicester,1,1,20,0,38.4,212,315,1,0,9.1,22.6,2022-04-10T13:00:00Z,88,7,0,0,0,0,32,0,1105042,1,2,30,6,280330,294609,14279,69,TRUE,0,32,0
Ismaila Sarr,MID,Watford,0,0,-6,0,12.1,399,320,3,0,2.5,6.8,2022-04-09T14:00:00Z,90,10,0,0,0,0,32,0,251097,3,0,6,2,3573,4663,1090,57,TRUE,0,32,0
João Pedro Cavaco Cancelo,DEF,Man City,1,1,23,0,26.4,256,316,2,0,8.3,34.2,2022-04-10T15:30:00Z,90,11,0,0,0,0,32,0,3500628,2,2,22,5,9612,46507,36895,70,TRUE,0,32,0
Kevin De Bruyne,MID,Man City,0,2,24,0,26.6,251,316,2,1,8.1,37.8,2022-04-10T15:30:00Z,90,11,0,0,0,0,32,0,751559,2,2,17,9,63888,82317,18429,117,TRUE,0,32,0
Vitalii Mykolenko,DEF,Everton,0,3,29,1,14.8,675,314,0,0,4.3,24.4,2022-04-09T11:30:00Z,90,13,0,0,0,0,32,0,2274,0,1,4,9,115,261,146,49,TRUE,0,32,0
Jordan Ayew,FWD,Crystal Palace,0,0,10,0,12.1,153,315,2,0,5.9,7,2022-04-10T13:00:00Z,90,9,0,0,0,0,32,0,79148,1,2,40,2,15252,16496,1244,58,FALSE,0,32,0
Vitaly Janelt,MID,Brentford,0,0,12,1,23.3,84,313,0,0,5.3,7.8,2022-04-10T13:00:00Z,68,19,0,0,0,0,32,0,17267,0,2,22,3,7487,8037,550,49,TRUE,0,32,0
Marcus Rashford,MID,Man Utd,0,0,-2,0,7.9,281,314,1,0,6.4,8,2022-04-09T11:30:00Z,63,8,0,0,0,0,32,0,56749,0,1,48,2,-611,778,1389,94,FALSE,0,32,0
Francisco Machado Mota de Castro Trincão,MID,Wolves,0,0,7,0,6.1,461,317,1,0,1.6,9.6,2022-04-08T19:00:00Z,77,14,0,0,0,0,32,0,30846,0,1,0,2,1460,2182,722,56,FALSE,0,32,0
Diogo Jota,MID,Liverpool,0,0,17,0,4.3,240,316,2,1,8.5,38.6,2022-04-10T15:30:00Z,69,12,0,0,0,0,32,0,1654655,2,2,42,7,64115,92561,28446,83,FALSE,0,32,0
Christian Eriksen,MID,Brentford,0,0,14,1,14.4,699,313,0,0,6.8,28,2022-04-10T13:00:00Z,90,19,0,0,0,0,32,0,106412,0,2,26,3,67165,69641,2476,55,TRUE,0,32,0
Emiliano Martínez,GK,Aston Villa,0,0,8,0,0,30,312,4,0,1,9.6,2022-04-09T16:30:00Z,90,17,0,0,0,0,32,1,1063991,4,0,0,0,-11931,1897,13828,55,TRUE,0,32,0
Granit Xhaka,MID,Arsenal,1,2,23,0,16.8,7,311,2,0,4.9,23.8,2022-04-09T14:00:00Z,90,4,0,0,0,0,32,0,29242,2,1,8,7,74,460,386,48,TRUE,0,32,0
Thiago Alcántara do Nascimento,MID,Liverpool,0,0,9,0,2.7,225,316,2,0,1.1,6.6,2022-04-10T15:30:00Z,90,12,0,0,0,0,32,0,40770,2,2,2,1,191,663,472,53,FALSE,1,32,0
José Malheiro de Sá,GK,Wolves,0,0,11,0,0,475,317,1,0,1.6,16.2,2022-04-08T19:00:00Z,90,14,0,0,0,0,32,3,1086774,0,1,0,3,-11500,20148,31648,53,FALSE,0,32,0
Illan Meslier,GK,Leeds,0,0,23,1,0,199,320,0,0,1.2,12.2,2022-04-09T14:00:00Z,90,18,0,0,0,0,32,1,181711,3,0,0,6,-685,1099,1784,48,FALSE,0,32,0
Conor Gallagher,MID,Crystal Palace,0,0,0,0,14.7,144,315,2,0,1.8,0.8,2022-04-10T13:00:00Z,57,9,0,0,0,0,32,0,1135939,1,2,2,1,3216,31369,28153,61,FALSE,0,32,0
Fernando Marçal,DEF,Wolves,0,0,19,0,17,432,317,1,0,4.3,22.4,2022-04-08T19:00:00Z,85,14,0,0,0,0,32,0,139769,0,1,4,2,2653,4951,2298,42,FALSE,0,32,0
Patson Daka,FWD,Leicester,0,0,5,0,1.1,455,315,1,0,1.5,0,2022-04-10T13:00:00Z,75,7,0,0,0,0,32,0,120842,1,2,14,2,-5090,1992,7082,70,TRUE,0,32,0
Aymeric Laporte,DEF,Man City,0,0,13,0,0.9,259,316,2,0,1.6,15.2,2022-04-10T15:30:00Z,90,11,0,0,0,0,32,0,867083,2,2,0,1,10370,34936,24566,58,TRUE,0,32,0
Cristian Romero,DEF,Spurs,0,0,29,1,0.4,494,312,0,0,3.3,32.4,2022-04-09T16:30:00Z,90,2,0,0,0,0,32,0,50487,4,0,0,6,2542,4760,2218,48,FALSE,0,32,0
Teemu Pukki,FWD,Norwich,0,3,38,1,31.2,315,318,0,1,16.4,41.6,2022-04-10T13:00:00Z,88,5,0,0,0,0,32,0,616639,0,2,91,9,25939,46849,20910,59,TRUE,0,32,1
Seamus Coleman,DEF,Everton,0,0,27,1,0.3,165,314,0,0,1.3,12.8,2022-04-09T11:30:00Z,90,13,0,0,0,0,32,0,64082,0,1,0,6,-8483,553,9036,49,TRUE,0,32,0
Albert Sambi Lokonga,MID,Arsenal,0,0,7,0,13.9,478,311,2,0,3.2,9.8,2022-04-09T14:00:00Z,90,4,0,0,0,0,32,0,10495,2,1,8,1,-20,46,66,48,TRUE,1,32,0
Martin Ødegaard,MID,Arsenal,0,1,22,0,3.6,558,311,2,1,7.5,35,2022-04-09T14:00:00Z,90,4,0,0,0,0,32,0,532164,2,1,36,7,-6830,24463,31293,55,TRUE,1,32,0
Ivan Toney,FWD,Brentford,1,3,45,1,62.6,78,313,0,1,20.1,61,2022-04-10T13:00:00Z,90,19,0,0,0,0,32,0,1493143,0,2,77,12,137433,164943,27510,68,TRUE,0,32,0
Kasper Schmeichel,GK,Leicester,0,2,27,0,0,200,315,1,0,3.9,39,2022-04-10T13:00:00Z,90,7,0,0,1,0,32,2,1209971,1,2,0,9,31328,39124,7796,48,TRUE,0,32,0
Adam Armstrong,FWD,Southampton,0,0,1,0,4.4,525,319,4,0,1.5,0.6,2022-04-09T14:00:00Z,45,6,0,0,0,0,32,0,135981,6,0,10,1,-497,2769,3266,57,TRUE,0,32,0
Bruno Guimarães Rodriguez Moura,MID,Newcastle,0,0,21,1,16.5,697,317,0,0,5.4,19.8,2022-04-08T19:00:00Z,87,20,0,0,0,0,32,0,21855,0,1,18,3,1284,2947,1663,49,TRUE,0,32,1
Heung-Min Son,MID,Spurs,0,3,64,1,1.5,359,312,0,3,15.9,106.4,2022-04-09T16:30:00Z,77,2,0,0,0,0,32,0,2306932,4,0,51,21,131633,157090,25457,110,FALSE,0,32,0
Nathan Collins,DEF,Burnley,0,0,11,0,1.3,451,318,2,0,3.9,23.4,2022-04-10T13:00:00Z,90,15,0,0,0,0,32,0,8807,0,2,14,1,1635,1765,130,43,FALSE,0,32,0
Ben White,DEF,Arsenal,0,0,15,0,1.8,67,311,2,0,2.1,15,2022-04-09T14:00:00Z,90,4,0,0,0,0,32,0,1397799,2,1,4,1,86536,99647,13111,46,TRUE,0,32,0
Mathias Normann,MID,Norwich,1,0,21,1,36.8,581,318,0,0,6.7,28.8,2022-04-10T13:00:00Z,90,5,0,0,0,0,32,0,9266,0,2,1,6,36,244,208,45,TRUE,0,32,0
Milot Rashica,MID,Norwich,0,0,4,1,23.2,449,318,0,0,8.7,16.8,2022-04-10T13:00:00Z,90,5,0,0,0,0,32,0,10176,0,2,47,3,-340,263,603,52,TRUE,0,32,0
Che Adams,FWD,Southampton,0,0,2,0,4.9,345,319,6,0,4.9,6.6,2022-04-09T14:00:00Z,90,6,0,0,0,0,32,0,462058,6,0,37,2,-40310,13678,53988,69,TRUE,0,32,0
Joel Matip,DEF,Liverpool,0,0,17,0,1.9,224,316,2,0,2.1,18.8,2022-04-10T15:30:00Z,90,12,0,0,0,0,32,0,440364,2,2,0,1,22503,38423,15920,50,FALSE,0,32,0
Fabio Henrique Tavares,MID,Liverpool,0,0,7,0,1.8,232,316,2,0,1.3,11,2022-04-10T15:30:00Z,90,12,0,0,0,0,32,0,97962,2,2,0,1,-1442,1970,3412,54,FALSE,1,32,0
Danny Welbeck,FWD,Brighton,0,0,9,0,11.3,447,311,1,0,4,22.8,2022-04-09T14:00:00Z,90,1,0,0,0,0,32,0,29152,2,1,6,2,-985,1180,2165,59,FALSE,0,32,0
Kyle Walker,DEF,Man City,0,0,13,0,2,249,316,2,0,1.3,9,2022-04-10T15:30:00Z,90,11,0,0,0,0,32,0,498887,2,2,2,1,5626,11073,5447,54,TRUE,0,32,0
Jonjo Shelvey,MID,Newcastle,0,0,15,1,11.7,291,317,0,0,1.9,7.2,2022-04-08T19:00:00Z,90,20,0,0,0,0,32,0,12306,0,1,0,3,84,702,618,53,TRUE,0,32,0
Timo Werner,FWD,Chelsea,1,2,56,1,21.1,134,319,0,2,20.6,70.2,2022-04-09T14:00:00Z,90,16,0,0,0,0,32,0,134107,6,0,115,15,114,2198,2084,86,FALSE,0,32,0
Christian Kabasele,DEF,Watford,0,0,11,0,0.1,384,320,3,0,1.9,14.4,2022-04-09T14:00:00Z,90,10,0,0,0,0,32,0,4245,3,0,4,1,62,86,24,43,TRUE,0,32,0
Eric Dier,DEF,Spurs,0,0,28,1,0,361,312,0,0,2.7,27.4,2022-04-09T16:30:00Z,90,2,0,0,0,0,32,0,443387,4,0,0,6,-778,10851,11629,46,FALSE,0,32,0
Grant Hanley,DEF,Norwich,0,1,25,1,0.1,319,318,0,0,4.3,34,2022-04-10T13:00:00Z,90,5,0,0,0,0,32,0,12087,0,2,9,7,340,1075,735,44,TRUE,0,32,0
Gabriel Magalhães,DEF,Arsenal,0,0,9,0,11.3,23,311,2,0,5.1,7,2022-04-09T14:00:00Z,90,4,0,0,0,0,32,0,763060,2,1,33,1,58075,74051,15976,53,TRUE,0,32,0
João Pedro Junqueira de Jesus,FWD,Watford,0,0,10,0,19.1,404,320,2,0,3.1,10.6,2022-04-09T14:00:00Z,80,10,0,0,0,0,32,0,35046,3,0,1,2,2463,3764,1301,54,TRUE,0,32,0
Diego Llorente,DEF,Leeds,0,0,21,1,0.3,190,320,0,0,2.7,22.8,2022-04-09T14:00:00Z,90,18,0,0,0,0,32,0,28056,3,0,4,6,-196,543,739,45,FALSE,0,32,0
Lukasz Fabianski,GK,West Ham,0,0,21,0,0,408,313,2,0,3.7,37.2,2022-04-10T13:00:00Z,90,3,0,0,0,0,32,5,256235,0,2,0,2,-270,4546,4816,50,FALSE,0,32,0
Chris Wood,FWD,Newcastle,0,3,34,1,11.5,109,317,0,1,6.7,36,2022-04-08T19:00:00Z,90,20,0,0,0,0,32,0,201405,0,1,19,9,2227,14042,11815,67,TRUE,0,32,0
Pablo Fornals,MID,West Ham,0,0,13,0,18.3,423,313,2,0,3.7,14.4,2022-04-10T13:00:00Z,90,3,0,0,0,0,32,0,129840,0,2,4,2,-2701,1934,4635,60,FALSE,0,32,0
Marcos Alonso,DEF,Chelsea,0,1,50,1,63.5,122,319,0,1,16.4,54.4,2022-04-09T14:00:00Z,90,16,0,0,0,0,32,0,670943,6,0,46,13,-10127,3053,13180,55,FALSE,0,32,0
Conor Coady,DEF,Wolves,0,0,15,0,0.4,429,317,1,0,1.8,17.6,2022-04-08T19:00:00Z,90,14,0,0,0,0,32,0,1584058,0,1,0,2,-6383,44778,51161,49,FALSE,0,32,0
Tyrone Mings,DEF,Aston Villa,0,0,16,0,0.9,38,312,4,0,1.3,12,2022-04-09T16:30:00Z,90,17,0,0,0,0,32,0,566941,4,0,0,0,-10449,4294,14743,50,TRUE,0,32,0
Issa Diop,DEF,West Ham,0,0,16,0,0.3,424,313,2,0,2.7,26.2,2022-04-10T13:00:00Z,61,3,0,0,0,0,32,0,29480,0,2,0,1,-385,147,532,42,FALSE,0,32,0
Manuel Lanzini,MID,West Ham,0,0,8,0,6.7,416,313,1,0,0.6,0,2022-04-10T13:00:00Z,56,3,0,0,0,0,32,0,34594,0,2,0,1,-2727,323,3050,57,FALSE,0,32,0
